"year","month","day","hour","light","t.air","vpd","rain"
2003,10,17,9,279.860402,23.67,0.0395057626444713,0
2003,10,17,10,479.32902,24.064,0.123492269240195,0
2003,10,17,11,228.000956,23.962,0.0986412063009978,0
2003,10,17,12,132.632368,22.391,-0.0523014726079767,0
2003,10,17,13,184.770127,22.335,-0.0731783102036441,1.2037968
2003,10,17,14,133.471877,22.233,-0.12662553497446,2.748744
2003,10,17,15,99.377392,22.34,-0.0824869629638787,0
2003,10,17,16,37.800755,22.444,-0.0851975907470677,5.5363968
2003,10,17,17,0,22.714,-0.0200979669621733,5.6507184
2003,10,17,18,0,22.775,-0.00397628951513429,1.2341016
2003,10,17,19,0,22.768,-0.0227410968365946,1.0231812
2003,10,17,20,0,22.799,-0.0432075020882579,0
2003,10,17,21,0,22.768,-0.0029811968365947,0
2003,10,17,22,0,22.737,-0.0127026580253187,0
2003,10,17,23,0,22.706,0.000702502539669414,0
2003,10,18,0,0,22.762,-0.00577937107762017,0
2003,10,18,1,0,22.768,-0.00678229683659515,0
2003,10,18,2,0,22.679,-0.0599151299379046,0
2003,10,18,3,0,22.508,-0.00525459206457501,0
2003,10,18,4,0,22.345,-0.00750859793777314,0.22356
2003,10,18,5,32.285222,22.204,0.00300973044423269,0
2003,10,18,6,247.434424,22.29,-0.00822174302689227,0
2003,10,18,7,888.474265,22.935,0.0980399349335821,0
2003,10,18,8,1170.969272,24.076,0.272077972229027,0
2003,10,18,9,1990.552615,26.002,0.64787766356442,0
2003,10,18,10,1165.47339,27.093,0.84323835026308,0
2003,10,18,11,1631.038941,27.941,0.974631082237992,0
2003,10,18,12,871.286495,27.228,0.629317467827975,0
2003,10,18,13,685.656294,27.338,0.523718915890472,0
2003,10,18,14,495.586795,27.19,0.402053185209501,0
2003,10,18,15,1070.67788,27.285,0.54868202356575,0
2003,10,18,16,275.762483,24.084,0.0829503936992841,0
2003,10,18,17,99.366881,25.076,0.209169870331309,0
2003,10,18,18,0,25.204,0.307356355705191,0
2003,10,18,19,0,24.901,0.219190295898138,0
2003,10,18,20,0,24.944,0.208183549144874,4.8260016
2003,10,18,21,0,24.833,0.265942970087298,3.3793416
2003,10,18,22,0,24.573,0.184128441273051,0
2003,10,18,23,0,24.486,0.146278192797495,0
2003,10,19,0,0,24.548,0.162354752750252,0
2003,10,19,1,0,24.202,0.119697407499765,0
2003,10,19,2,0,23.974,0.0214831195371712,0
2003,10,19,3,0,23.863,0.0646886787287286,0
2003,10,19,4,0,23.678,0.0449026853222478,0
2003,10,19,5,71.612814,23.617,0.0404778317767183,0
2003,10,19,6,414.25679,24.395,0.159947842441217,0
2003,10,19,7,670.310691,25.205,0.235903958622544,0
2003,10,19,8,1482.392836,26.533,0.517488447980245,0
2003,10,19,9,953.355926,27.341,0.760120888023369,0
2003,10,19,10,1460.115914,28.081,1.03548275403443,0
2003,10,19,11,1185.189284,28.131,0.992353791728799,0
2003,10,19,12,1427.030942,28.89,1.30144860470413,0
2003,10,19,13,1277.934235,29.535,1.58008118611552,0
2003,10,19,14,1092.255135,29.959,1.57897537475985,0
2003,10,19,15,464.584829,29.283,1.30785412034463,0
2003,10,19,16,248.819591,28.446,0.966926669116691,0
2003,10,19,17,12.555618,28.152,0.931815221211309,0
2003,10,19,18,0,27.873,0.867011497462264,0
2003,10,19,19,0,26.961,0.704814820131423,0
2003,10,19,20,0,26.627,0.614476529026575,0
2003,10,19,21,0,26.502,0.644548942784156,0
2003,10,19,22,0,26.296,0.576550857310055,0
2003,10,19,23,0,26.071,0.573714671671402,0
2003,10,20,0,0,25.822,0.570878596642475,0
2003,10,20,1,0,25.231,0.484659806725542,0
2003,10,20,2,0,24.741,0.381647764260696,0
2003,10,20,3,0,24.301,0.334868353449941,0
2003,10,20,4,0,24.258,0.297186586641914,0
2003,10,20,5,56.459151,24.228,0.241298213461903,0
2003,10,20,6,401.331916,24.966,0.243438529659833,0
2003,10,20,7,934.032138,26.033,0.430646844331088,0
2003,10,20,8,1518.187818,27.008,0.67350836758083,0
2003,10,20,9,1000.094687,27.663,0.885252543602024,0
2003,10,20,10,1678.230132,28.7,1.12824050294972,0
2003,10,20,11,1408.733576,29.071,1.30860243347291,0
2003,10,20,12,1274.791446,29.584,1.49108505284005,0
2003,10,20,13,1225.932662,30.045,1.66903022776374,0
2003,10,20,14,858.655015,30.231,1.5887975531861,0
2003,10,20,15,457.482135,28.78,1.10457578708287,0
2003,10,20,16,200.047637,28.561,0.933681603809861,0
2003,10,20,17,7.42625,28.503,0.986881763782729,0
2003,10,20,18,0,27.868,0.869348853267248,0
2003,10,20,19,0,27.603,0.840999504876656,0
2003,10,20,20,0,27.615,0.784149670492818,0
2003,10,20,21,0,27.419,0.805349262955443,0
2003,10,20,22,0,26.953,0.675852843886768,0
2003,10,20,23,0,26.527,0.591663974615634,0
2003,10,21,0,0,26.076,0.470981475977246,0
2003,10,21,1,0,25.639,0.388040689669146,0
2003,10,21,2,0,25.508,0.274268191350157,0
2003,10,21,3,0,25.162,0.28571395709477,0
2003,10,21,4,0,24.747,0.249862032759529,0
2003,10,21,5,51.651968,24.413,0.189121277525612,0
2003,10,21,6,325.835973,24.897,0.164609587812553,0
2003,10,21,7,725.529544,25.965,0.314602842045006,0
2003,10,21,8,846.400103,26.768,0.52492983055254,0
2003,10,21,9,952.933201,27.429,0.71315138436576,0
2003,10,21,10,1307.344013,28.399,1.01642323221075,0
2003,10,21,11,1176.755349,28.903,1.17924408992759,0
2003,10,21,12,1044.443338,29.114,1.20819039431601,0
2003,10,21,13,955.428878,29.631,1.35833297996391,0
2003,10,21,14,758.441313,29.584,1.29537945284005,0
2003,10,21,15,512.51636,28.748,0.84751021145469,0
2003,10,21,16,223.737603,28.222,0.891604105897405,0
2003,10,21,17,10.841868,27.968,0.893915308299404,0
2003,10,21,18,0,27.892,0.897836955682668,0
2003,10,21,19,0,27.752,0.878000616921261,0
2003,10,21,20,0,27.275,0.614397727887064,0
2003,10,21,21,0,27.202,0.617661155342515,0
2003,10,21,22,0,26.803,0.532253661007044,0
2003,10,21,23,0,26.65,0.540085627224105,0
2003,10,22,0,0,26.314,0.483393161688754,0
2003,10,22,1,0,26.052,0.442176456058647,0
2003,10,22,2,0,25.846,0.370689833176433,0
2003,10,22,3,0,25.447,0.345932548924588,0
2003,10,22,4,0,25.112,0.275864533985378,0
2003,10,22,5,54.984869,24.958,0.280612388965815,0
2003,10,22,6,362.042255,25.313,0.34951537025308,0
2003,10,22,7,705.702599,25.927,0.403599847448954,0
2003,10,22,8,1061.284245,26.788,0.524826173627352,0
2003,10,22,9,1859.596523,27.625,0.82594831561016,0
2003,10,22,10,1623.441316,28.655,1.15096421846967,0
2003,10,22,11,1339.870074,29.218,1.32854144478425,0
2003,10,22,12,872.78774,29.358,1.43930070742812,0
2003,10,22,13,985.528726,28.801,0.964959902821529,0
2003,10,22,14,847.293995,28.792,0.876214258817178,0
2003,10,22,15,135.367056,30.219,1.52351255268555,0
2003,10,22,16,204.956731,22.235,-0.103375894970325,0
2003,10,22,17,57.474605,28.022,1.20863263409218,0
2003,10,22,18,0,28.549,1.23822724885593,0
2003,10,22,19,0,28.246,1.18162551829709,0
2003,10,22,20,0,27.166,0.916454199416922,0
2003,10,22,21,0,26.658,0.708635010139661,0
2003,10,22,22,0,26.533,0.680794247980244,0
2003,10,22,23,0,26.217,0.618725082114004,0
2003,10,23,0,0,25.871,0.536907212205208,0
2003,10,23,1,0,25.578,0.487719651925434,0
2003,10,23,2,0,25.093,0.337140699979507,0
2003,10,23,3,0,24.629,0.275280285069288,0
2003,10,23,4,0,24.363,0.217888902507025,0
2003,10,23,5,70.037535,24.136,0.214366028625326,0
2003,10,23,6,399.364531,24.612,0.251574166180554,0
2003,10,23,7,948.008112,25.559,0.412655460632286,0
2003,10,23,8,845.36774,26.53,0.59685361416323,0
2003,10,23,9,1202.681873,27.435,0.915981559759441,0
2003,10,23,10,1430.698824,28.221,1.01867943369642,0
2003,10,23,11,1686.161367,28.891,1.25824671865961,0
2003,10,23,12,2243.485663,29.707,1.52686436811614,0
2003,10,23,13,1150.343948,30.103,1.67042002660311,0
2003,10,23,14,868.536269,30.29,1.62482462614423,0
2003,10,23,15,506.377022,30.192,1.66457574980925,0
2003,10,23,16,80.786632,29.471,1.39993533286376,0
2003,10,23,17,7.75529,28.916,1.17198273407856,0
2003,10,23,18,0,28.115,0.919780947199704,0
2003,10,23,19,0,27.149,0.667709815626314,0
2003,10,23,20,0,27.01,0.570848997436298,0
2003,10,23,21,0,26.936,0.604054148305771,0
2003,10,23,22,0,26.372,0.56241086012454,0
2003,10,23,23,0,25.935,0.504010263049254,0
2003,10,24,0,0,25.536,0.451127195192057,0
2003,10,24,1,0,25.076,0.360480970331309,0
2003,10,24,2,0,24.679,0.2464820997058,0
2003,10,24,3,0,24.569,0.328401943288377,0
2003,10,24,4,0,24.283,0.316552119120189,0
2003,10,24,5,58.515651,23.956,0.234550905353811,0
2003,10,24,6,404.88829,24.903,0.326582658488715,0
2003,10,24,7,1028.43737,26.04,0.612811012658652,0
2003,10,24,8,1028.127524,26.863,0.914009772238409,0
2003,10,24,9,1178.677948,27.568,1.09700179034845,0
2003,10,24,10,1467.403236,28.279,1.24515015152707,0
2003,10,24,11,1456.610267,28.994,1.34316729675231,0
2003,10,24,12,1511.306312,29.545,1.58166021122281,0
2003,10,24,13,1486.462878,30.227,1.76694189029891,0
2003,10,24,14,1022.914068,30.407,1.75824942190479,0
2003,10,24,15,610.351834,30.491,1.85532257124399,0
2003,10,24,16,186.740711,30.118,1.75430908293865,0
2003,10,24,17,5.26921,29.129,1.37541654271157,0
2003,10,24,18,0,27.901,0.961145392755251,0
2003,10,24,19,0,27.326,0.814497403254908,0
2003,10,24,20,0,26.898,0.705564187789645,0
2003,10,24,21,0,26.315,0.649902910490337,0
2003,10,24,22,0,25.797,0.547397167890473,0
2003,10,24,23,0,25.454,0.506510989325311,0
2003,10,25,0,0,24.952,0.422155894327872,0
2003,10,25,1,0,24.654,0.416322675780501,0
2003,10,25,2,0,24.573,0.441086841273051,0
2003,10,25,3,0,24.357,0.463898275656983,0
2003,10,25,4,0,23.986,0.390256581824795,0
2003,10,25,5,48.011963,23.715,0.364052903776974,0
2003,10,25,6,394.241104,24.383,0.430380370437282,0
2003,10,25,7,977.910993,25.746,0.6760287030509,0
2003,10,25,8,1532.16562,27.002,1.08930783461291,0
2003,10,25,9,1954.922153,28.025,1.41049798954218,0
2003,10,25,10,1583.753608,28.905,1.62078873072742,0
2003,10,25,11,1647.573201,29.47,1.74838721665184,0
2003,10,25,12,1463.863314,30.05,1.80287607695694,0
2003,10,25,13,1341.829233,30.605,2.01551884080799,0
2003,10,25,14,764.032251,30.53,1.85688527081996,0
2003,10,25,15,384.765666,30.296,1.72305663271166,0
2003,10,25,16,107.680625,29.342,1.39721317891572,0
2003,10,25,17,6.69048,28.332,1.13474730624234,0
2003,10,25,18,0,27.396,0.938054022804324,0
2003,10,25,19,0,26.785,0.851401682171605,0
2003,10,25,20,0,26.791,0.804243760406743,0
2003,10,25,21,0,26.666,0.74704866712659,0
2003,10,25,22,0,26.371,0.653302319085943,0
2003,10,25,23,0,26.215,0.701252424495514,0
2003,10,26,0,0,25.924,0.674514609986961,0
2003,10,26,1,0,25.615,0.639166518942611,0
2003,10,26,2,0,25.46,0.58270117096929,0
2003,10,26,3,0,25.578,0.668139951925434,0
2003,10,26,4,0,25.373,0.639522172726,0
2003,10,26,5,58.60568,24.908,0.547366185756951,0
2003,10,26,6,329.831524,25.207,0.495570294124252,0
2003,10,26,7,674.252316,26.409,0.668930195762812,0
2003,10,26,8,1079.992911,27.506,1.07763503020899,0
2003,10,26,9,1429.678343,28.369,1.26894877665525,0
2003,10,26,10,2160.035178,29.348,1.65602556026375,0
2003,10,26,11,1199.104934,29.495,1.71832518471522,0
2003,10,26,12,1420.801118,30.212,2.02696045040492,0
2003,10,26,13,1135.252894,30.454,2.1815403638159,0
2003,10,26,14,902.498681,29.468,1.64315371984219,0
2003,10,26,15,600.409799,29.274,1.69404950630939,0
2003,10,26,16,186.846735,28.924,1.75217438153659,0
2003,10,26,17,10.852379,28.859,1.74837421577848,0
2003,10,26,18,0,28.817,1.64795974511991,0
2003,10,26,19,0,28.105,1.52244785185277,0
2003,10,26,20,0,27.048,1.13856309566432,0
2003,10,26,21,0,26.558,1.03902559745682,0
2003,10,26,22,0,26.158,0.918694643119723,0
2003,10,26,23,0,25.971,0.870666121376628,0
2003,10,27,0,0,25.897,0.805351203720915,0
2003,10,27,1,0,25.727,0.777068624752376,0
2003,10,27,2,0,25.273,0.645000778899135,0
2003,10,27,3,0,25.055,0.641795786363125,0
2003,10,27,4,0,24.573,0.613316741273051,0
2003,10,27,5,37.676451,24.486,0.618758392797496,0
2003,10,27,6,236.290936,24.664,0.542403800994153,0
2003,10,27,7,468.966545,25.413,0.486841758505616,0
2003,10,27,8,666.92752,26.066,0.477792824078588,0
2003,10,27,9,964.791437,27.037,0.699422038346727,0
2003,10,27,10,1448.605912,28.317,0.989566586255341,0
2003,10,27,11,1078.000848,28.705,1.08779562583132,0
2003,10,27,12,1094.787372,29.287,1.32085451058086,0
2003,10,27,13,1107.316941,29.67,1.4591872694489,0
2003,10,27,14,1015.269829,29.952,1.506951543472,0
2003,10,27,15,421.901029,29.913,1.56432601626605,0
2003,10,27,16,200.033927,29.607,1.47378034720256,0
2003,10,27,17,8.598912,28.911,1.44965103135697,0
2003,10,27,18,0,28.292,1.29933057237431,0
2003,10,27,19,0,27.685,1.06808315795934,0
2003,10,27,20,0,27.432,0.870735923064685,0
2003,10,27,21,0,27.324,0.854499269584844,0
2003,10,27,22,0,27.041,0.755192182006918,0
2003,10,27,23,0,26.734,0.71175080001635,0
2003,10,28,0,0,26.502,0.656070242784156,0
2003,10,28,1,0,25.784,0.474365527725845,0
2003,10,28,2,0,25.454,0.322233489325311,0
2003,10,28,3,0,25.28,0.333577991043569,0
2003,10,28,4,0,25.008,0.328821548764399,0
2003,10,28,5,62.78266,24.55,0.257690878753508,0
2003,10,28,6,413.282009,24.916,0.31872941699288,0
2003,10,28,7,872.297379,25.928,0.565733213678234,0
2003,10,28,8,1431.757693,27.052,0.874468910520327,0
2003,10,28,9,1839.855494,28.019,1.05408877913774,0
2003,10,28,10,1336.658735,28.655,1.20279031846967,0
2003,10,28,11,1558.999289,29.457,1.34426278602726,0
2003,10,28,12,1060.620681,29.765,1.49740724949658,0
2003,10,28,13,1260.656436,30.285,1.66118510854931,0
2003,10,28,14,769.407942,30.199,1.51616243806399,0
2003,10,28,15,480.72287,30.043,1.47494571321848,0
2003,10,28,16,103.792926,29.252,1.2715071084516,0
2003,10,28,17,8.067878,28.344,0.982749755076005,0
2003,10,28,18,0,27.685,0.83424675795934,0
2003,10,28,19,0,27.307,0.756515083380394,0
2003,10,28,20,0,27.187,0.675763810169539,0
2003,10,28,21,0,27.052,0.687005410520326,0
2003,10,28,22,0,26.559,0.564251391720388,0
2003,10,28,23,0,26.402,0.561079030769808,0
2003,10,29,0,0,26.146,0.530602122295664,0
2003,10,29,1,0,25.65,0.44187464501243,0
2003,10,29,2,0,25.46,0.35638247096929,0
2003,10,29,3,0,25.274,0.37793176516153,0
2003,10,29,4,0,24.859,0.294238792854794,0
2003,10,29,5,58.560437,24.445,0.203733293742842,0
2003,10,29,6,358.98264,24.892,0.219872097224508,0
2003,10,29,7,825.147775,25.946,0.394655351297134,0
2003,10,29,8,1429.325082,26.857,0.61031051137055,0
2003,10,29,9,1124.833294,27.454,0.797078301985766,0
2003,10,29,10,1138.194603,28.017,0.907615698325974,0
2003,10,29,11,1401.753358,28.98,1.16121851781851,0
2003,10,29,12,1346.96637,29.59,1.40295026885337,0
2003,10,29,13,1121.666284,29.967,1.48465186615117,0
2003,10,29,14,464.811044,29.829,1.39747767417906,0
2003,10,29,15,385.996824,28.806,1.36025604230662,0
2003,10,29,16,127.117292,28.889,1.38215260233356,0
2003,10,29,17,5.624299,28.285,0.915868377864486,0
2003,10,29,18,0,28.236,0.750769899395209,0
2003,10,29,19,0,28.348,0.938152166889373,0
2003,10,29,20,0,27.874,0.763191079585898,0
2003,10,29,21,0,27.124,0.635151515734324,0
2003,10,29,22,0,26.216,0.417295448138156,0
2003,10,29,23,0,25.567,0.277515467546504,0
2003,10,30,0,0,25.026,0.132679663579037,0
2003,10,30,1,0,24.982,0.211490290190536,0
2003,10,30,2,0,24.809,0.196760756006366,0
2003,10,30,3,0,24.468,0.16377379190599,0
2003,10,30,4,0,24.319,0.113204367234351,0
2003,10,30,5,32.89486,24.141,0.0702497487095401,0
2003,10,30,6,209.555522,24.349,0.0865488734064472,0
2003,10,30,7,561.340412,25.378,0.347707773735923,0
2003,10,30,8,711.487762,26.286,0.49647560670885,0
2003,10,30,9,918.578226,26.892,0.596568494119353,0
2003,10,30,10,974.286069,27.548,0.780270592626959,0
2003,10,30,11,1263.689088,28.431,1.07229386090723,0
2003,10,30,12,1250.847388,29.178,1.3632644588891,0
2003,10,30,13,1005.76103,28.893,0.969585281327313,0
2003,10,30,14,796.271316,28.639,0.703219599365946,0
2003,10,30,15,444.750115,28.569,0.794715154375891,0
2003,10,30,16,117.691667,28.133,0.712996724180522,0
2003,10,30,17,8.2717,27.867,0.701936837709566,0
2003,10,30,18,0,27.619,0.687760976825681,0
2003,10,30,19,0,27.993,0.970164010601804,0
2003,10,30,20,0,27.868,0.954676253267247,0
2003,10,30,21,0,27.431,0.834165699277239,0
2003,10,30,22,0,27.104,0.722056511694156,0
2003,10,30,23,0,26.483,0.571367083972832,0
2003,10,31,0,0,26.089,0.478875168988625,0
2003,10,31,1,0,25.92,0.484690869548074,0
2003,10,31,2,0,25.875,0.423229455100592,0
2003,10,31,3,0,26.156,0.558764003263618,0
2003,10,31,4,0,26.032,0.481684004151484,0
2003,10,31,5,34.28871,25.392,0.273776301922092,0
2003,10,31,6,338.023706,25.711,0.31758125467578,0
2003,10,31,7,429.327279,26.171,0.193239907304948,0
2003,10,31,8,689.925588,27.102,0.413687267551662,0
2003,10,31,9,690.724424,27.561,0.537986858023475,0
2003,10,31,10,1286.636429,26.496,0.492886716351463,0
2003,10,31,11,1698.310255,28.188,0.94262776568045,0
2003,10,31,12,917.852053,28.505,0.908658309163865,0
2003,10,31,13,668.332338,28.188,0.70101236568045,0
2003,10,31,14,940.795281,28.313,0.563455877329917,0
2003,10,31,15,338.948674,28.148,0.738358648260603,0
2003,10,31,16,118.378995,27.227,0.535992655555865,0
2003,10,31,17,6.459238,27.109,0.664290459945354,0
2003,10,31,18,0,27.142,0.816632014266127,0
2003,10,31,19,0,27.078,0.719006586254712,0
2003,10,31,20,0,27.171,0.799043480740627,0
2003,10,31,21,0,26.877,0.815298935373986,0
2003,10,31,22,0,26.563,0.589804273654139,0
2003,10,31,23,0,26.645,0.469122780100479,0
2003,10,1,0,0,26.068,0.36942051231371,0
2003,11,1,1,0,25.584,0.303804292332046,0
2003,11,1,2,0,25.454,0.246998489325311,0
2003,11,1,3,0,25.323,0.40591395090497,0
2003,11,1,4,0,24.92,0.325899166949028,0
2003,11,1,5,35.319702,24.822,0.29728061001637,0
2003,11,1,6,363.650438,25.027,0.270211213146489,0
2003,11,1,7,918.973531,25.884,0.363029047281802,0
2003,11,1,8,1344.909413,26.932,0.600644891232027,0
2003,11,1,9,1090.235652,27.6,0.871840260292305,0
2003,11,1,10,826.647649,27.409,0.824000329781913,0
2003,11,1,11,1591.645084,28.364,0.984877425973912,0
2003,11,1,12,1022.874309,29.378,1.33697674698769,0
2003,11,1,13,785.514907,29.066,1.25599991404713,0
2003,11,1,14,635.339223,28.422,0.703282443178761,0
2003,11,1,15,585.148284,28.838,0.811773131580905,0
2003,11,1,16,231.22372,29.252,1.1475261084516,0
2003,11,1,17,7.035515,28.808,1.2307565389043,0
2003,11,1,18,0,27.646,0.602353064475229,0
2003,11,1,19,0,28.276,0.934360040764884,0
2003,11,1,20,0,26.992,0.43557006810748,0
2003,11,1,21,0,26.765,0.405099374273186,0
2003,11,1,22,0,26.872,0.576724080809926,0
2003,11,1,23,0,26.371,0.594030619085944,0
2003,11,2,0,0,25.852,0.473951132262356,0
2003,11,2,1,0,25.336,0.408207401835766,0
2003,11,2,2,0,25.198,0.360274045842842,0
2003,11,2,3,0,25.025,0.369677623823373,0
2003,11,2,4,0,24.728,0.302989529113225,0
2003,11,2,5,41.271213,24.679,0.3077294997058,0
2003,11,2,6,251.447341,24.847,0.295119549229776,0
2003,11,2,7,513.961394,25.223,0.35327630254775,0
2003,11,2,8,769.019035,26.304,0.561677844339535,0
2003,11,2,9,942.175878,27.202,0.706668055342516,0
2003,11,2,10,931.949132,27.465,0.788191119247005,0
2003,11,2,11,1297.597117,28.661,1.13695472006982,0
2003,11,2,12,383.061056,27.086,0.719138760010015,0
2003,11,2,13,839.112324,26.23,0.528724164325038,0
2003,11,2,14,594.774532,27.753,0.733100459918265,0
2003,11,2,15,464.279096,27.906,0.762610368802326,0
2003,11,2,16,113.699772,28.355,0.86977494847909,4.8260016
2003,11,2,17,5.95471,27.773,0.78358183864441,0
2003,11,2,18,0,27.928,0.811808704211845,0
2003,11,2,19,0,26.987,0.608282285565972,0
2003,11,2,20,0,26.127,0.306369156271691,0
2003,11,2,21,0,26.206,0.423627676632103,0
2003,11,2,22,0,26.201,0.496737178234484,0
2003,11,2,23,0,25.709,0.464991840420808,0
2003,11,3,0,0,25.268,0.45429599635239,0
2003,11,3,1,0,25.156,0.479386736504484,0
2003,11,3,2,0,25.025,0.416548223823373,0
2003,11,3,3,0,24.784,0.418510352469443,0
2003,11,3,4,0,24.672,0.397221776476066,0
2003,11,3,5,84.656508,24.621,0.390169829175521,0
2003,11,3,6,473.97298,24.897,0.373337287812553,0
2003,11,3,7,495.951024,25.609,0.426899907544918,0
2003,11,3,8,640.274823,26.279,0.439769988005097,0
2003,11,3,9,854.378866,26.949,0.668684561786403,0
2003,11,3,10,646.840542,26.004,0.445477139477692,0
2003,11,3,11,628.052358,23.603,0.0176590887928092,0
2003,11,3,12,1435.639451,26.484,0.306299992962718,0
2003,11,3,13,1052.405192,27.053,0.621247741014295,0
2003,11,3,14,535.318375,26.924,0.529891288607704,0.25416
2003,11,3,15,200.334176,24.839,0.280196499007367,0
2003,11,3,16,15.527946,22.665,0.154559299532721,0.20016
2003,11,3,17,0,23.063,0.0575728145083501,3.0081204
2003,11,3,18,0,22.861,0.0303894353759366,0
2003,11,3,19,0,22.615,0.0278986826332148,0
2003,11,3,20,0,22.725,0.00904231322559568,0
2003,11,3,21,0,22.915,0.062083840531828,4.2976152
2003,11,3,22,0,22.897,0.0470186125642766,0.4932216
2003,11,3,23,0,22.872,0.042962490375964,1.501254
2003,11,4,0,0,22.946,0.0362923619925843,0
2003,11,4,1,0,23.228,0.0418811641830219,0
2003,11,4,2,0,23.093,-0.0280401582229683,0
2003,11,4,3,0,23.291,-0.0164923282237988,0
2003,11,4,4,0,23.358,-0.0259676613721527,0
2003,11,4,5,34.19731,23.328,-0.0116298898481326,0
2003,11,4,6,148.635137,23.458,-0.0494542825077264,0
2003,11,4,7,258.852569,23.446,-0.0673024587799143,0
2003,11,4,8,495.824892,24.008,-0.00801391448802358,0
2003,11,4,9,572.390215,24.487,0.131558306077154,0
2003,11,4,10,823.072995,25.076,0.171544870331309,0
2003,11,4,11,858.260624,25.815,0.457013500922105,0
2003,11,4,12,857.191701,25.889,0.446045388301478,0
2003,11,4,13,1415.454218,26.525,0.642674967283108,0
2003,11,4,14,1608.404645,27.171,0.824395180740627,0
2003,11,4,15,1126.18053,27.266,0.869768336509899,0
2003,11,4,16,515.777969,27.144,1.01234951802108,0
2003,11,4,17,81.595979,26.959,0.960092937055598,0
2003,11,4,18,0,26.828,0.908409373246294,0
2003,11,4,19,0,26.626,0.767631920581838,0
2003,11,4,20,0,26.176,0.583239857565751,0
2003,11,4,21,0,25.678,0.476787037761631,0
2003,11,4,22,0,25.578,0.364393251925433,0
2003,11,4,23,0,25.861,0.356960117493015,0
2003,11,5,0,0,25.61,0.248061950947233,0
2003,11,5,1,0,25.267,0.218793769593053,0
2003,11,5,2,0,25.124,0.171163723986307,0
2003,11,5,3,0,24.902,0.141250622314089,0
2003,11,5,4,0,24.666,0.0694325619118747,0
2003,11,5,5,12.705971,23.698,-0.116133318483621,0
2003,11,5,6,0,23.47,-0.215361487650807,0
2003,11,5,7,52.354377,22.382,-0.10605574318965,0
2003,11,5,8,53.357949,21.603,-0.067108883842113,0
2003,11,5,9,63.496951,21.506,-0.058585268303665,0
2003,11,5,10,83.330294,21.437,-0.0725812789247806,0
2003,11,5,11,50.218816,21.317,-0.0954570388656131,30.4640784
2003,11,5,12,292.452123,21.958,-0.0622188215147279,6.0387336
2003,11,5,13,425.139331,22.449,0.00417111531603531,0
2003,11,5,14,445.751402,23.024,-0.0145392564760205,5.1539472
2003,11,5,15,300.649789,23.088,0.0297174410984868,3.6674388
2003,11,5,16,92.143996,22.923,0.0299812490749107,1.8800244
2003,11,5,17,2.264892,22.917,0.0239105890297502,0
2003,11,5,18,0,23.034,0.00458591225609206,0.18216
2003,11,5,19,0,22.813,0.00123480554339039,0
2003,11,5,20,0,22.689,-0.0340417182661961,0
2003,11,5,21,0,22.597,-0.00574741941895685,0
2003,11,5,22,0,22.431,-0.0188927426327736,0
2003,11,5,23,0,22.278,-0.00689789100061056,0
2003,11,6,0,0,22.29,-0.0170269430268926,0
2003,11,6,1,0,22.228,0.0157829667289962,0
2003,11,6,2,0,22.179,-0.0258191166166579,0
2003,11,6,3,0,22.149,0.0154637616056186,0
2003,11,6,4,0,22.222,0.0232318148063908,0
2003,11,6,5,60.818931,22.388,0.0508817586297265,0
2003,11,6,6,199.719054,23.04,0.0963499647902877,0
2003,11,6,7,581.279779,23.951,0.15360267866155,0
2003,11,6,8,1444.37592,26.287,0.620561365121122,0
2003,11,6,9,2027.783491,28.118,1.08904372438604,0
2003,11,6,10,1694.689444,29.215,1.4455292943136,0
2003,11,6,11,1632.618333,30.182,1.73327753518827,0
2003,11,6,12,2375.765684,30.707,1.92727440382418,0
2003,11,6,13,1199.743363,30.37,1.62864262468307,0
2003,11,6,14,869.115745,30.523,1.43617623060161,0
2003,11,6,15,597.983586,30.043,1.19077721321848,0
2003,11,6,16,281.158282,29.497,1.02915992292599,0
2003,11,6,17,16.22807,28.221,0.730746933696423,0
2003,11,6,18,0,27.458,0.588486264739267,0
2003,11,6,19,0,27.301,0.663380047421396,0
2003,11,6,20,0,27.13,0.693288994936555,0
2003,11,6,21,0,26.546,0.627024084153908,0
2003,11,6,22,0,26.522,0.726652384824089,0
2003,11,6,23,0,26.464,0.734823398749452,0
2003,11,7,0,0,25.977,0.58431276877584,0
2003,11,7,1,0,25.71,0.615683992493858,0
2003,11,7,2,0,25.523,0.605955480094233,0
2003,11,7,3,0,25.311,0.577362433363621,0
2003,11,7,4,0,25.219,0.518825837991848,0
2003,11,7,5,72.296943,25.086,0.490056719942264,0
2003,11,7,6,423.890807,26.268,0.660734227190806,0
2003,11,7,7,1010.791686,27.872,0.925252026434134,0
2003,11,7,8,1499.250652,29.059,1.25017631703266,0
2003,11,7,9,1967.93797,30.002,1.7189550284239,0
2003,11,7,10,1263.063912,30.956,2.00695431352257,0
2003,11,7,11,1359.442927,31.075,1.96057335798765,0
2003,11,7,12,1200.765672,31.388,1.91070978256334,0
2003,11,7,13,1437.857272,30.481,1.46822124907217,0
2003,11,7,14,1100.289652,30.675,1.61024096517385,0
2003,11,7,15,444.002463,30.615,1.73556806270124,0
2003,11,7,16,233.976688,30.274,1.68790437071909,0
2003,11,7,17,10.002816,29.282,1.53522332723316,0
2003,11,7,18,0,28.918,1.50297557634735,0
